id,name,members,value,highalch,lowalch,limit,examine
1187,Dragon sq shield,True,500000,300000,200000,70,An ancient and powerful looking Dragon Square shield.
12532,Dragon sq shield ornament kit,True,5000,3000,2000,4,Use on a dragon square shield to make it look fancier!
21009,Dragon sword,True,72001,43200,28800,70,A razor sharp sword.
20849,Dragon thrownaxe,True,750,450,300,11000,A razor sharp throwing axe.
13576,Dragon warhammer,True,120000,72000,48000,8,"Spikey, close combat weapon."
22111,Dragonbone necklace,True,80000,48000,32000,8,A necklace made out of dragon bones.
11284,Dragonfire shield,True,2000000,1200000,800000,8,"A heavy shield with a snarling, draconic visage."
22003,Dragonfire ward,True,2000000,1200000,800000,8,"A light shield with a haunting, skeletal visage."
22929,Dragonfruit,True,95,57,38,11000,A large ripe dragonfruit.
22795,Dragonfruit pie,True,70,42,28,10000,Mmm dragonfruit pie.
22866,Dragonfruit sapling,True,1,1,1,200,This sapling is ready to be replanted in a fruit tree patch.
22877,Dragonfruit tree seed,True,430,258,172,200,Plant in a plantpot of soil to grow a sapling.
1615,Dragonstone,True,10000,6000,4000,11000,This looks valuable.
1702,Dragonstone amulet,True,17625,10575,7050,10000,I wonder if I can get this enchanted.
1683,Dragonstone amulet (u),True,17625,10575,7050,10000,It needs a string so I can wear it.
23667,Dragonstone armour set,True,80000,48000,32000,,"A set containing dragonstone helmet, platebody, platelegs, boots and gauntlets."
9193,Dragonstone bolt tips,True,667,400,266,11000,Dragonstone bolt tips.
9341,Dragonstone bolts,True,967,580,386,11000,Dragonstone tipped Runite crossbow bolts.
9244,Dragonstone bolts (e),True,1063,637,425,11000,Enchanted Dragonstone tipped Runite Crossbow Bolts.
24043,Dragonstone boots,True,12500,7500,5000,,A stylish pair of rune boots inlaid with dragonstones.
11115,Dragonstone bracelet,True,19125,11475,7650,10000,I wonder if this is valuable.
21971,Dragonstone dragon bolts,True,995,597,398,11000,"Dragon crossbow bolts, tipped with dragonstone. Double dragon!"
21948,Dragonstone dragon bolts (e),True,1150,690,460,11000,"Enchanted Dragon crossbow bolts, tipped with dragonstone. Double dragon!"
24034,Dragonstone full helm,False,35200,21120,14080,,A stylish rune full helm inlaid with dragonstones.
24046,Dragonstone gauntlets,True,12500,7500,5000,,A stylish pair of rune gauntlets inlaid with dragonstones.
24037,Dragonstone platebody,False,65000,39000,26000,,A stylish rune platebody inlaid with dragonstones.
24040,Dragonstone platelegs,False,64000,38400,25600,,A stylish pair of rune platelegs inlaid with dragonstones.
1645,Dragonstone ring,True,17625,10575,7050,10000,A valuable ring.
22783,Drake bones,True,160,96,64,7500,The bones of a ferocious Drake.
22957,Drake's claw,True,100000,60000,40000,15,The claw of a ferocious drake. They could be combined with the boots of stone.
22960,Drake's tooth,True,100000,60000,40000,70,The tooth of a ferocious drake. They could be combined with holy sandals.
19615,Draynor manor teleport (tablet),True,1,1,1,10000,A teleport to Draynor Manor.
21652,Drift net,True,20,12,8,600,"A very large net, too big to be used by hand."
538,Druid's robe,True,30,18,12,125,Keeps a druid's knees nice and warm.
540,Druid's robe top,True,40,24,16,125,I feel closer to the gods when I am wearing this.
2092,Drunk dragon,True,30,18,12,2000,A warm creamy alcoholic beverage.
28997,Dual macuahuitl,True,290010,174006,116004,15,A brutal pair.
23206,Dual sai,True,6000,3600,2400,8,A pair of aggressive Sai.
30328,Dust,False,2,1,1,250,What you have here is some totally worthless dust. Excellent stuff!
20736,Dust battlestaff,True,15500,9300,6200,8,It's a slightly magical stick.
4696,Dust rune,True,20,12,8,18000,A combined Air and Earth Rune.
12863,Dwarf cannon set,True,600000,360000,240000,40,A set containing the four parts of the Dwarf Multicannon.
267,Dwarf weed,True,70,42,28,11000,A powerful herb.
109,Dwarf weed potion (unf),True,70,42,28,10000,I need another ingredient to finish this Dwarf Weed potion.
5303,Dwarf weed seed,True,6,3,2,200,A dwarf weed seed - plant in a herb patch.
11200,Dwarven helmet,True,60000,36000,24000,50,A sturdy helmet that belonged to Rupert the Beard.
1913,Dwarven stout,False,2,1,1,2000,A pint of thick dark beer.
5777,Dwarven stout(4),True,1,1,1,2000,This keg contains 4 pints of Dwarven Stout.
5747,Dwarven stout(m),True,2,1,1,2000,This looks a good deal stronger than normal Dwarven Stout.
5857,Dwarven stout(m4),True,1,1,1,2000,This keg contains 4 pints of mature Dwarven Stout.
2126,Dwellberries,True,4,2,1,13000,Some rather pretty blue berries.
5103,Dwellberry seed,True,25,15,10,600,A dwellberry bush seed - plant in a bush patch.
13573,Dynamite,True,50,30,20,13000,"A pot of dynamite for blast mining, with a fuse ready to light."
4166,Earmuffs,True,200,120,80,70,These will protect my ears from loud noise.
1399,Earth battlestaff,True,15500,9300,6200,18000,It's a slightly magical stick.
11244,Earth impling jar,True,50,30,20,18000,Earth impling in a jar.
575,Earth orb,True,300,180,120,11000,A magic glowing orb.
557,Earth rune,False,4,2,1,50000,One of the 4 basic elemental Runes.
1440,Earth talisman,False,4,2,1,11000,A mysterious power emanates from the talisman...
5535,Earth tiara,False,100,60,40,40,A tiara infused with the properties of the earth.
30957,Earthbound tecpatl,True,30000,18000,12000,,Shaped from rock that was sharpened by time.
1961,Easter egg,False,10,6,4,50,Happy Easter.
30451,Echo ahrim's ornament kit,True,5000,3000,2000,,Used on Ahrim's robes to decorate them in the style of Leagues V: Raging Echoes.
28942,Echo crystal,True,150000,90000,60000,8,A crystal of rebounding potential.
30453,Echo home teleport scroll,True,25000,15000,10000,,A scroll which unlocks the Raging Echoes Home Teleport animation.
31946,Echo pearl,True,8000,4800,3200,,"A glowing pearl, as you stare into it you can hear sounds of the ocean."
30432,Echo venator bow ornament kit,True,5000,3000,2000,,Used on a Venator Bow to decorate it in the style of Leagues V: Raging Echoes.
30443,Echo virtus ornament kit,True,5000,3000,2000,,Used on Virtus robes to decorate them in the style of Leagues V: Raging Echoes.
11248,Eclectic impling jar,True,50,30,20,18000,Eclectic impling in a jar.
29000,Eclipse atlatl,True,160000,96000,64000,15,A powerful thrown weapon forged from an eclipse.
31142,Eclipse moon armour set,True,145000,87000,58000,,"A set containing a Eclipse moon helm, Eclipse moon chestplate, Eclipse moon tassets and Eclipse atlatl."
29004,Eclipse moon chestplate,True,290010,174006,116004,15,The chestplate of the Eclipse Moon.
29049,Eclipse moon chestplate (broken),True,290010,174006,116004,15,The chestplate of the Eclipse Moon.
29010,Eclipse moon helm,True,103000,61800,41200,15,The helm of the Eclipse Moon.
29055,Eclipse moon helm (broken),True,103000,61800,41200,15,The helm of the Eclipse Moon.
29007,Eclipse moon tassets,True,289910,173946,115964,15,The tassets of the Eclipse Moon.
29052,Eclipse moon tassets (broken),True,289910,173946,115964,15,The tassets of the Eclipse Moon.
29415,Eclipse red,True,1000,600,400,,A full-bodied Aldarin Red that's generally considered the finest wine available.
403,Edible seaweed,True,2,1,1,13000,Slightly damp seaweed.
21140,Efaritay's aid,True,1425,855,570,10000,Aids the user against vampyres.
22595,Efh salt,True,11,6,4,10000,"A blue salt, that when burned with other salts provides various benefits."
1944,Egg,False,4,2,1,13000,A nice fresh egg.
7064,Egg and tomato,True,12,7,4,13000,A bowl of scrambled eggs and tomato.
7056,Egg potato,True,12,7,4,13000,A baked potato with egg and tomato.
7435,Egg whisk,True,50,30,20,50,A large whisk of death.
20595,Elder chaos hood,True,500,300,200,8,The hood worn by the dangerous elder druids.
20520,Elder chaos robe,True,700,420,280,8,The robes worn by the dangerous elder druids.
20517,Elder chaos top,True,800,480,320,8,The robes worn by the dangerous elder druids.
21003,Elder maul,True,500010,300006,200004,8,A maul crafted from the component parts of Tekton.
24517,Eldritch orb,True,4000000,2400000,1600000,8,"An ancient magical orb, corrupted by darkness."
9729,Elemental helmet,True,20,12,8,70,A magic helmet.
2890,Elemental shield,True,20,12,8,70,A magic shield.
8626,Elemental sphere (flatpack),True,10,6,4,500,How does it all fit in there?
5516,Elemental talisman,True,500,300,200,40,A mysterious power emanates from the talisman...
26804,Elemental tiara,True,100,60,40,,A tiara infused with the properties of every elemental rune.
25985,Elidinis' ward,True,5000000,3000000,2000000,8,A ward once used by Elidinis herself.
31481,Elkhorn coral,True,52,31,20,,No elks were harmed in the making of this coral.
31511,Elkhorn frag,True,26,15,10,600,This can be propagated in a coral nursery.
31662,Elkhorn potion (unf),True,25,15,10,,I need another ingredient to finish this Elkhorn potion.
24003,Elven boots,True,10000,6000,4000,125,Decorative elven boots.
23948,Elven dawn,True,6,3,2,,It seems to have a little sparkle to it.
24006,Elven gloves,True,10000,6000,4000,,Decorative elven gloves.
24024,Elven legwear,False,5000,3000,2000,,Clothing from the elven city of Prifddinas.
23943,Elven signet,True,30000,18000,12000,5,A signet ring with some elven markings.
24018,Elven skirt (white),False,5000,3000,2000,,Clothing from the elven city of Prifddinas.
24012,Elven skirt (yellow),False,5000,3000,2000,,Clothing from the elven city of Prifddinas.
24027,Elven top (white vest),False,5000,3000,2000,,Clothing from the elven city of Prifddinas.
24015,Elven top (white),False,5000,3000,2000,,Clothing from the elven city of Prifddinas.
24021,Elven top (yellow vest),False,5000,3000,2000,,Clothing from the elven city of Prifddinas.
24009,Elven top (yellow),False,5000,3000,2000,,Clothing from the elven city of Prifddinas.
12819,Elysian sigil,True,750000,450000,300000,5,A sigil in the shape of an elysian symbol.
12817,Elysian spirit shield,True,2000000,1200000,800000,8,An ethereal shield with an elysian sigil attached to it.
1605,Emerald,False,500,300,200,13000,This looks valuable.
1696,Emerald amulet,False,1275,765,510,10000,I wonder if I can get this enchanted.
1677,Emerald amulet (u),False,1275,765,510,10000,It needs a string so I can wear it.
9190,Emerald bolt tips,True,33,19,13,11000,Emerald bolt tips.
9338,Emerald bolts,True,53,31,21,11000,Emerald tipped Mithril crossbow bolts.
9241,Emerald bolts (e),True,59,35,23,11000,Enchanted Emerald tipped Mithril Crossbow Bolts.
11076,Emerald bracelet,True,1525,915,610,10000,I wonder if this is valuable.
21965,Emerald dragon bolts,True,800,480,320,11000,"Dragon crossbow bolts, tipped with emerald."
21942,Emerald dragon bolts (e),True,830,498,332,11000,"Enchanted Dragon crossbow bolts, tipped with emerald."
1658,Emerald necklace,False,1425,855,570,18000,I wonder if this is valuable.
1639,Emerald ring,False,1275,765,510,10000,A valuable ring.
4527,Empty candle lantern,True,10,6,4,10000,Put a candle in to complete it.
1980,Empty cup,True,2,1,1,13000,An empty cup.
6667,Empty fishbowl,True,1,1,1,100,An empty fishbowl.
4525,Empty oil lamp,True,25,15,10,10000,An oil lamp with no oil in it.
4535,Empty oil lantern,True,120,72,48,10000,Put oil in to complete it.
5350,Empty plant pot,True,1,1,1,10000,An empty plant pot.
5418,Empty sack,True,1,1,1,10000,An empty vegetable sack.
8019,Enchant diamond,True,1,1,1,10000,A tablet containing a magic spell.
8020,Enchant dragonstone,True,1,1,1,10000,A tablet containing a magic spell.
8017,Enchant emerald or jade,True,1,1,1,10000,A tablet containing a magic spell.
8021,Enchant onyx,True,1,1,1,10000,A tablet containing a magic spell.
8018,Enchant ruby or topaz,True,1,1,1,10000,A tablet containing a magic spell.
8016,Enchant sapphire or opal,True,1,1,1,10000,A tablet containing a magic spell.
7400,Enchanted hat,True,15000,9000,6000,8,A three pointed hat of magic.
7398,Enchanted robe,True,80000,48000,32000,8,Enchanted Wizards robes.
7399,Enchanted top,True,120000,72000,48000,8,Enchanted Wizards robes.
11455,Energy mix(1),True,36,21,14,2000,One dose of fishy energy potion.
11453,Energy mix(2),True,72,43,28,2000,Two doses of fishy energy potion.
3014,Energy potion(1),False,36,21,14,2000,1 dose of energy potion.
3012,Energy potion(2),False,72,43,28,2000,2 doses of energy potion.
3010,Energy potion(3),False,110,66,44,2000,3 doses of energy potion.
3008,Energy potion(4),False,146,87,58,2000,4 doses of energy potion.
23959,Enhanced crystal teleport seed,True,100000,60000,40000,100,A seed to be sung into a infinite teleport crystal.
25859,Enhanced crystal weapon seed,True,500000,300000,200000,70,A seed to be sung into the most powerful crystal weaponry.
29253,Enhanced quetzal whistle blueprint,True,5000,3000,2000,,An enhanced blueprint for a quetzal whistle.
13508,Ensouled abyssal head,True,585,351,234,3000,The creature's soul is still in here.
13505,Ensouled aviansie head,True,553,331,221,7500,The creature's soul is still in here.
13463,Ensouled bear head,True,260,156,104,3000,The creature's soul is still in here.
13496,Ensouled bloodveld head,True,494,296,197,3000,The creature's soul is still in here.
13472,Ensouled chaos druid head,True,299,179,119,3000,The creature's soul is still in here.
13493,Ensouled dagannoth head,True,455,273,182,7500,The creature's soul is still in here.
13502,Ensouled demon head,True,527,316,210,7500,The creature's soul is still in here.
13469,Ensouled dog head,True,286,171,114,3000,The creature's soul is still in here.
13511,Ensouled dragon head,True,650,390,260,7500,The creature's soul is still in here.
13481,Ensouled elf head,True,358,214,143,7500,The creature's soul is still in here.
13475,Ensouled giant head,True,319,191,127,3000,The creature's soul is still in here.
13448,Ensouled goblin head,True,52,31,20,3000,The creature's soul is still in here.
26997,Ensouled hellhound head,True,536,321,214,,The creature's soul is still in here. I could reanimate it with Expert Reanimation.
13487,Ensouled horror head,True,403,241,161,7500,The creature's soul is still in here.
13454,Ensouled imp head,True,156,93,62,3000,The creature's soul is still in here.
13490,Ensouled kalphite head,True,433,259,173,7500,The creature's soul is still in here.
13457,Ensouled minotaur head,True,228,136,91,3000,The creature's soul is still in here.
13451,Ensouled monkey head,True,104,62,41,3000,The creature's soul is still in here.
13478,Ensouled ogre head,True,338,202,135,3000,The creature's soul is still in here.
13460,Ensouled scorpion head,True,247,148,98,3000,The creature's soul is still in here.
13484,Ensouled troll head,True,384,230,153,7500,The creature's soul is still in here.
13499,Ensouled tzhaar head,True,507,304,202,3000,The creature's soul is still in here.
13466,Ensouled unicorn head,True,267,160,106,3000,The creature's soul is still in here.
31032,Ent branch,True,220,132,88,,A branch from an ent.
2128,Equa leaves,True,2,1,1,13000,Small sweet smelling leaves.
11246,Essence impling jar,True,50,30,20,18000,Essence impling in a jar.
13235,Eternal boots,True,75000,45000,30000,15,A pair of upgraded infinity boots.
13227,Eternal crystal,True,45000,27000,18000,15,A powerful crystal of magic.
21270,Eternal gem,True,9500,5700,3800,8,"Like the enchanted gem sold by Slayer Masters, only with an eternal charge."
20433,Evil chicken feet,True,1,1,1,4,Perfect for crossing the road in an evil manner.
20439,Evil chicken head,True,1,1,1,4,Cock-a-doodle-do!
20442,Evil chicken legs,True,1,1,1,4,Evil legs for an evil human wanting to dress like an evil chicken.
20436,Evil chicken wings,True,1,1,1,4,I look evil and fowl in this.
21177,Expeditious bracelet,True,1150,690,460,15000,Allows one slayer kill to count as two.
